2024 ASI-047, t, pc, alt, p, temp, volt, gt, Lat, Lon, galt, sats, Ax, Ay, Az, Rx, Ry, Rz, state, Hum, Mx, My, Mz, dt
2024 ASI-047,15500,62,0.08,99173.98,14.44,11.21,0,0,0,0,0,-11.72,23.44,1080.57,-0.66,3.10,1.15,Boot,37.05,-31.65,85.65,0,r
2024 ASI-047,15750,63,0.12,99173.53,14.45,11.21,0,0,0,0,0,-11.72,21.48,1064.45,-1.21,-1.03,0.71,Boot,37.35,-33.15,82.80,0,r
2024 ASI-047,16000,64,-0.01,99175.06,14.43,11.20,0,0,0,0,0,3.42,29.30,1078.61,2.15,1.98,1.40,Boot,35.40,-31.80,85.50,0,r
2024 ASI-047,16250,65,0.05,99174.33,14.44,11.21,0,0,0,0,0,0.00,9.28,1087.89,-1.85,-0.76,0.56,Boot,36.30,-32.70,84.60,0,r
2024 ASI-047,16500,66,-0.08,99175.91,14.44,11.21,0,0,0,0,0,-10.25,19.04,1088.87,-2.31,-1.31,-2.59,Boot,35.40,-33.75,84.75,0,r
2024 ASI-047,16750,67,0.00,99174.92,14.44,11.19,0,0,0,0,0,-5.37,25.39,1088.38,1.53,1.20,6.14,Boot,37.05,-33.15,84.90,0,r
2024 ASI-047,17000,68,-0.05,99175.56,14.44,11.19,0,0,0,0,0,-0.49,24.90,1070.80,-1.27,-1.65,3.56,Boot,37.05,-33.15,83.85,0,r
2024 ASI-047,17250,69,0.10,99173.72,14.44,11.20,0,0,0,0,0,-8.79,29.30,1088.38,-4.11,4.67,-0.83,Boot,36.15,-32.25,84.45,0,r
2024 ASI-047,17500,70,-0.11,99176.23,14.46,11.20,0,0,0,0,0,-5.86,26.37,1083.50,0.42,-0.59,-0.24,Boot,36.00,-33.60,84.15,0,r
2024 ASI-047,17750,71,-0.00,99175.00,14.45,11.20,0,0,0,0,0,-2.44,26.86,1085.45,-2.56,0.05,-2.02,Boot,36.15,-33.00,83.70,0,r
2024 ASI-047,18000,72,0.02,99174.75,14.45,11.19,0,0,0,0,0,-3.91,20.51,1067.87,-4.06,2.79,-0.47,Boot,37.05,-32.70,84.90,0,r
2024 ASI-047,18250,73,0.04,99174.47,14.45,11.20,0,0,0,0,0,2.93,30.27,1090.82,3.66,-3.76,1.47,Boot,35.70,-32.55,84.45,0,r
2024 ASI-047,18500,74,-0.09,99176.02,14.44,11.20,0,0,0,0,0,-15.63,17.09,1077.15,-2.15,0.58,1.02,Boot,37.65,-32.55,84.00,0,r
2024 ASI-047,18750,75,-0.02,99175.20,14.45,11.21,0,0,0,0,0,-7.81,23.93,1081.54,-1.55,0.45,0.41,Boot,37.05,-32.40,84.60,0,r
2024 ASI-047,19000,76,0.01,99174.86,14.45,11.24,0,0,0,0,0,-3.42,19.53,1068.36,3.44,-1.46,1.73,Boot,36.90,-33.00,85.05,0,r
2024 ASI-047,19250,77,0.05,99174.33,14.45,11.20,0,0,0,0,0,-7.81,26.37,1071.29,-2.12,1.17,-2.24,Boot,36.90,-33.00,85.05,0,r
2024 ASI-047,19500,78,-0.09,99176.03,14.45,11.20,0,0,0,0,0,-9.77,17.58,1083.01,-2.05,0.95,2.73,Boot,37.80,-33.90,84.90,0,r
2024 ASI-047,19750,79,-0.08,99175.94,14.45,11.20,0,0,0,0,0,-18.07,21.00,1083.50,2.60,-1.99,0.69,Boot,36.90,-32.55,84.75,0,r
2024 ASI-047,20000,80,0.03,99174.59,14.46,11.18,0,0,0,0,0,-16.60,37.11,1083.50,-1.95,2.54,-1.22,Boot,36.45,-33.75,84.75,0,r
2024 ASI-047,20250,81,0.01,99174.89,14.46,11.19,0,0,0,0,0,-17.09,21.48,1064.94,-0.63,4.02,-1.73,Boot,37.20,-31.50,84.75,0,r
2024 ASI-047,20500,82,-0.14,99176.55,14.45,11.19,0,0,0,0,0,-17.09,16.11,1068.85,0.64,1.78,-0.20,Boot,36.60,-31.95,83.10,0,r
2024 ASI-047,20750,83,-0.05,99175.59,14.45,11.21,0,0,0,0,0,-3.91,22.46,1072.27,-1.53,0.20,1.68,Boot,37.05,-33.15,84.90,0,r
2024 ASI-047,21000,84,-0.03,99175.34,14.47,11.21,0,0,0,0,0,-5.37,13.67,1071.29,1.47,2.22,1.69,Boot,36.45,-33.75,83.25,0,r
2024 ASI-047,21250,85,-0.02,99175.14,14.45,11.20,0,0,0,0,0,-1.95,27.34,1076.17,-2.40,2.15,3.21,Boot,36.30,-32.40,84.60,0,r
2024 ASI-047,21500,86,0.11,99173.70,14.45,11.22,0,0,0,0,0,-3.91,18.07,1075.20,0.99,-0.53,0.95,Boot,36.30,-32.70,84.60,0,r
2024 ASI-047,21750,87,0.01,99174.80,14.44,11.19,0,0,0,0,0,-14.65,21.00,1085.45,-0.20,2.61,-1.56,Boot,36.30,-33.15,83.85,0,r
2024 ASI-047,22000,88,-0.05,99175.53,14.44,11.20,0,0,0,0,0,-12.70,22.95,1076.17,1.54,-0.50,1.57,Boot,35.70,-33.75,84.45,0,r
2024 ASI-047,22250,89,-0.04,99175.42,14.45,11.20,0,0,0,0,0,-1.46,26.37,1070.31,-0.79,0.18,3.80,Boot,36.30,-33.60,84.60,0,r
2024 ASI-047,22500,90,0.00,99174.94,14.46,11.20,0,0,0,0,0,-5.37,31.25,1078.61,-1.19,2.54,0.56,Boot,36.30,-31.95,84.15,0,r
2024 ASI-047,22750,91,-0.06,99175.63,14.45,11.21,0,0,0,0,0,-6.84,28.81,1095.21,-1.18,-0.61,-1.27,Boot,35.55,-32.70,83.85,0,r
2024 ASI-047,23000,92,0.02,99174.78,14.44,11.19,0,0,0,0,0,-10.25,30.76,1077.64,-1.38,-2.28,0.17,Boot,36.00,-33.90,84.60,0,r
2024 ASI-047,23250,93,0.08,99174.00,14.44,11.19,0,0,0,0,0,-0.98,25.88,1077.64,-2.09,-1.24,-1.21,Boot,35.55,-33.60,84.90,0,r
2024 ASI-047,23500,94,-0.04,99175.41,14.43,11.20,0,0,0,0,0,-6.35,28.32,1080.08,4.15,2.37,4.22,Boot,36.30,-33.90,84.60,0,r
2024 ASI-047,23750,95,0.06,99174.30,14.43,11.19,0,0,0,0,0,-22.46,23.93,1082.03,1.94,-5.32,2.56,Boot,36.30,-32.70,84.60,0,r
2024 ASI-047,24000,96,-0.06,99175.67,14.42,11.20,0,0,0,0,0,-17.09,9.77,1066.89,-1.72,2.67,-0.21,Boot,36.90,-33.00,84.75,0,r
2024 ASI-047,24250,97,-0.02,99175.20,14.42,11.21,0,0,0,0,0,-4.39,26.86,1064.45,3.04,-0.53,0.46,Boot,37.65,-34.05,85.05,0,r
2024 ASI-047,24500,98,-0.03,99175.33,14.43,11.21,0,0,0,0,0,-7.81,19.53,1075.68,2.04,-1.32,0.37,Boot,36.45,-33.00,84.45,0,r
2024 ASI-047,24750,99,-0.03,99175.28,14.41,11.18,0,0,0,0,0,-10.25,20.02,1068.85,-3.15,-0.32,-3.03,Boot,37.65,-33.00,84.75,0,r
2024 ASI-047,25000,100,0.06,99174.25,14.43,11.21,0,0,0,0,0,1.46,20.02,1075.68,-0.06,2.26,2.40,Boot,37.65,-33.00,83.70,0,r
2024 ASI-047,25250,101,-0.11,99176.25,14.42,11.19,0,0,0,0,0,-17.58,23.44,1078.61,0.40,-0.67,1.79,Boot,36.60,-34.65,85.65,0,r
2024 ASI-047,25500,102,0.02,99174.78,14.42,11.19,0,0,0,0,0,-6.84,17.09,1081.54,-0.99,2.12,-1.31,Boot,37.95,-33.30,84.00,0,r
2024 ASI-047,25750,103,-0.16,99176.88,14.42,11.20,0,0,0,0,0,-16.60,33.69,1082.03,2.01,-4.02,0.20,Boot,36.45,-33.75,85.05,0,r
2024 ASI-047,26000,104,0.01,99174.88,14.44,11.20,0,0,0,0,0,-14.16,27.83,1078.61,-2.42,-1.21,2.89,Boot,36.45,-33.75,84.45,0,r
2024 ASI-047,26250,105,0.07,99174.14,14.44,11.21,0,0,0,0,0,-17.09,24.90,1073.73,-1.08,-2.25,2.14,Boot,36.15,-32.55,84.75,0,r
2024 ASI-047,26500,106,-0.07,99175.72,14.42,11.17,0,0,0,0,0,-3.42,31.25,1062.99,-0.73,-0.56,2.48,Boot,38.10,-32.70,84.90,0,r
2024 ASI-047,26750,107,-0.12,99176.31,14.42,11.20,0,0,0,0,0,-1.46,26.86,1077.64,2.77,-1.27,2.95,Boot,36.30,-33.15,84.60,0,r
2024 ASI-047,27000,108,0.03,99174.59,14.43,11.21,0,0,0,0,0,-13.67,23.93,1077.15,-1.17,1.82,0.77,Boot,36.00,-34.35,84.15,0,r
2024 ASI-047,27250,109,-0.06,99175.66,14.44,11.19,0,0,0,0,0,-10.74,20.02,1073.24,-1.56,4.31,-2.47,Boot,36.45,-34.50,84.75,0,r
2024 ASI-047,27500,110,-0.16,99176.84,14.43,11.21,0,0,0,0,0,-12.21,12.70,1083.50,-2.08,-1.92,3.56,Boot,36.30,-33.90,84.60,0,r
2024 ASI-047,27750,111,-0.07,99175.80,14.43,11.20,0,0,0,0,0,-15.63,17.58,1068.36,-4.36,-0.39,-4.56,Boot,35.70,-32.25,85.05,0,r
2024 ASI-047,28000,112,-0.10,99176.11,14.43,11.18,0,0,0,0,0,-20.02,16.11,1083.98,-2.96,0.41,-2.40,Boot,36.90,-32.55,84.75,0,r
2024 ASI-047,28250,113,-0.02,99175.16,14.43,11.21,0,0,0,0,0,-19.53,32.23,1077.15,1.77,0.34,3.72,Boot,37.35,-32.40,85.95,0,r
2024 ASI-047,28500,114,-0.04,99175.44,14.44,11.20,0,0,0,0,0,-12.21,27.34,1080.08,-3.39,1.48,1.98,Boot,35.70,-31.05,84.00,0,r
2024 ASI-047,28750,115,0.02,99174.78,14.44,11.21,0,0,0,0,0,-16.60,30.76,1078.61,-4.37,3.91,0.75,Boot,35.70,-31.05,84.00,0,r
2024 ASI-047,29000,116,-0.15,99176.67,14.43,11.21,0,0,0,0,0,-15.14,17.58,1072.27,1.16,-1.14,3.73,Boot,35.40,-32.25,83.25,0,r
2024 ASI-047,29250,117,0.04,99174.47,14.44,11.21,0,0,0,0,0,-14.65,21.48,1077.15,-1.95,1.29,-1.02,Boot,37.95,-32.55,84.45,0,r
2024 ASI-047,29500,118,-0.14,99176.55,14.44,11.21,0,0,0,0,0,-12.70,23.93,1068.36,0.82,2.47,0.50,Boot,36.00,-33.90,82.80,0,r
2024 ASI-047,29750,119,-0.17,99176.98,14.44,11.21,0,0,0,0,0,-8.30,17.58,1085.94,1.72,0.23,4.56,Boot,36.00,-33.15,83.85,0,r
2024 ASI-047,30000,120,-0.11,99176.30,14.44,11.21,0,0,0,0,0,-12.70,12.70,1086.43,-1.31,1.12,-1.76,Boot,36.60,-32.70,85.35,0,r
2024 ASI-047,30250,121,0.00,99174.94,14.45,11.20,0,0,0,0,0,-11.23,17.09,1077.64,-0.40,2.81,-4.41,Boot,36.60,-32.70,83.55,0,r
2024 ASI-047,30500,122,-0.05,99175.58,14.44,11.18,0,0,0,0,0,3.42,23.44,1064.45,2.60,-4.24,2.76,Boot,36.60,-32.40,84.15,0,r
2024 ASI-047,30750,123,-0.06,99175.61,14.45,11.19,0,0,0,0,0,-6.84,30.76,1078.13,2.98,-0.98,4.65,Boot,35.55,-33.15,84.60,0,r
2024 ASI-047,31000,124,0.04,99174.44,14.43,11.19,0,0,0,0,0,-6.35,19.04,1082.03,-2.44,1.07,-3.46,Boot,36.00,-31.65,85.35,0,r
2024 ASI-047,31250,125,0.05,99174.39,14.43,11.21,0,0,0,0,0,-2.93,19.04,1078.13,-0.05,-0.14,1.66,Boot,36.15,-33.00,84.45,0,r
2024 ASI-047,31500,126,-0.03,99175.31,14.44,11.21,0,0,0,0,0,0.98,37.60,1071.78,-1.05,-3.72,0.37,Boot,35.70,-34.05,85.05,0,r
2024 ASI-047,31750,127,0.07,99174.17,14.43,11.21,0,0,0,0,0,-1.95,18.07,1074.71,-2.03,0.06,-2.21,Boot,36.15,-33.75,85.05,0,r
2024 ASI-047,32000,128,0.03,99174.66,14.43,11.21,0,0,0,0,0,-28.32,35.16,1070.31,-2.53,-1.38,1.10,Boot,37.05,-31.95,84.15,0,r
2024 ASI-047,32250,129,-0.07,99175.81,14.44,11.20,0,0,0,0,0,-29.30,21.97,1083.50,-0.69,0.95,1.82,Boot,36.90,-33.00,84.45,0,r
2024 ASI-047,32500,130,-0.17,99177.00,14.44,11.19,0,0,0,0,0,-12.21,10.25,1077.64,-0.26,0.80,0.65,Boot,35.55,-32.70,84.90,0,r
2024 ASI-047,32750,131,-0.14,99176.58,14.45,11.19,0,0,0,0,0,-19.53,21.48,1079.59,1.27,-0.34,2.71,Boot,36.60,-32.40,84.90,0,r
2024 ASI-047,33000,132,-0.12,99176.38,14.45,11.20,0,0,0,0,0,-20.51,26.37,1122.56,-0.68,-0.63,0.73,Boot,37.80,-33.75,84.45,0,r
2024 ASI-047,33250,133,-0.01,99175.09,14.44,11.21,0,0,0,0,0,-6.84,27.34,1083.98,-1.00,0.88,-1.67,Boot,36.00,-32.40,83.10,0,r
2024 ASI-047,33500,134,-0.17,99176.98,14.43,11.21,0,0,0,0,0,-18.07,28.81,1087.89,1.37,-2.24,3.53,Boot,36.30,-33.15,83.85,0,r
2024 ASI-047,33750,135,-0.02,99175.17,14.44,11.21,0,0,0,0,0,3.91,24.90,1076.66,1.82,1.00,1.89,Boot,37.05,-31.65,84.15,0,r
2024 ASI-047,34000,136,0.03,99174.62,14.43,11.21,0,0,0,0,0,-2.44,32.23,1088.38,-2.29,2.08,0.63,Boot,37.05,-32.40,83.55,0,r
2024 ASI-047,34250,137,-0.04,99175.45,14.44,11.20,0,0,0,0,0,-9.77,25.88,1080.57,-2.40,0.18,-0.99,Boot,36.45,-32.25,84.75,0,r
2024 ASI-047,34500,138,-0.04,99175.42,14.44,11.18,0,0,0,0,0,-14.16,23.93,1057.62,-0.20,0.62,2.63,Boot,36.15,-33.00,85.05,0,r
2024 ASI-047,34750,139,-0.07,99175.75,14.44,11.19,0,0,0,0,0,-16.60,23.44,1089.36,-2.73,2.32,-0.60,Boot,36.90,-33.00,85.80,0,r
2024 ASI-047,35000,140,-0.05,99175.58,14.45,11.21,0,0,0,0,0,2.44,28.32,1081.05,-1.23,-0.72,-0.37,Boot,37.20,-33.30,85.50,0,r
2024 ASI-047,35250,141,-0.03,99175.34,14.45,11.21,0,0,0,0,0,-4.88,31.25,1083.98,-0.44,-0.31,4.41,Boot,35.70,-33.00,84.45,0,r
2024 ASI-047,35500,142,-0.13,99176.45,14.45,11.21,0,0,0,0,0,-2.93,18.07,1086.91,-1.70,3.38,-0.53,Boot,35.70,-32.25,84.45,0,r
2024 ASI-047,35750,143,0.08,99173.97,14.45,11.19,0,0,0,0,0,-9.77,26.37,1080.57,-1.57,0.32,-2.66,Boot,35.55,-33.60,84.90,0,r
2024 ASI-047,36000,144,-0.03,99175.36,14.43,11.20,0,0,0,0,0,-25.39,26.37,1066.41,1.27,4.34,3.05,Boot,36.00,-33.15,83.55,0,r
2024 ASI-047,36250,145,-0.06,99175.64,14.46,11.21,0,0,0,0,0,-9.28,27.34,1080.57,-2.57,-0.80,-6.06,Boot,36.45,-32.55,85.05,0,r
2024 ASI-047,36500,146,-0.04,99175.44,14.45,11.21,0,0,0,0,0,-24.41,25.88,1069.34,-4.47,4.57,1.22,Boot,36.45,-32.55,85.50,0,r
2024 ASI-047,36750,147,0.04,99174.45,14.43,11.21,0,0,0,0,0,-2.93,23.44,1076.66,3.25,-0.60,3.28,Boot,36.30,-32.70,84.60,0,r
2024 ASI-047,37000,148,-0.12,99176.34,14.45,11.21,0,0,0,0,0,-9.77,18.07,1070.80,-5.09,1.47,-2.63,Boot,36.45,-32.55,84.45,0,r
2024 ASI-047,37250,149,-0.06,99175.66,14.45,11.21,0,0,0,0,0,-12.21,22.95,1070.80,-4.30,7.27,0.53,Boot,36.45,-32.55,84.45,0,r
2024 ASI-047,37500,150,-0.05,99175.56,14.44,11.21,0,0,0,0,0,-3.91,28.32,1066.89,3.11,-1.13,1.51,Boot,36.60,-31.95,85.35,0,r
2024 ASI-047,37750,151,-0.06,99175.67,14.44,11.19,0,0,0,0,0,-7.81,25.88,1074.71,-1.49,3.11,0.05,Boot,36.90,-33.75,84.75,0,r
2024 ASI-047,38000,152,-0.04,99175.44,14.45,11.21,0,0,0,0,0,-16.60,22.46,1075.68,-1.82,5.92,-0.80,Boot,36.15,-32.25,83.25,0,r
2024 ASI-047,38250,153,-0.08,99175.89,14.44,11.21,0,0,0,0,0,-3.42,25.39,1071.78,3.73,-0.40,2.15,Boot,36.15,-32.25,83.25,0,r
2024 ASI-047,38500,154,0.03,99174.56,14.44,11.19,0,0,0,0,0,-14.16,26.37,1093.26,-3.04,1.98,-1.42,Boot,36.30,-32.70,84.90,0,r
2024 ASI-047,38750,155,0.01,99174.83,14.44,11.19,0,0,0,0,0,5.86,33.69,1067.38,-3.40,2.06,-0.03,Boot,36.30,-31.65,85.35,0,r
2024 ASI-047,39000,156,-0.06,99175.63,14.45,11.20,0,0,0,0,0,-16.60,32.23,1074.22,1.07,1.28,2.96,Boot,36.30,-33.15,84.60,0,r
2024 ASI-047,39250,157,-0.08,99175.94,14.46,11.20,0,0,0,0,0,-10.74,34.18,1076.66,-2.27,1.39,-1.16,Boot,36.30,-33.15,85.35,0,r
2024 ASI-047,39500,158,-0.11,99176.30,14.45,11.21,0,0,0,0,0,-17.09,8.79,1096.68,-4.32,0.66,-4.96,Boot,36.45,-32.55,84.45,0,r
2024 ASI-047,39750,159,-0.06,99175.64,14.44,11.21,0,0,0,0,0,-11.72,30.76,1083.01,2.52,-2.72,1.07,Boot,37.05,-32.70,83.85,0,r
2024 ASI-047,40000,160,-0.01,99175.03,14.45,11.19,0,0,0,0,0,-12.21,14.65,1083.50,0.90,-1.85,1.70,Boot,36.45,-33.00,85.50,0,r
2024 ASI-047,40250,161,-0.05,99175.56,14.45,11.22,0,0,0,0,0,-8.30,31.74,1085.45,-2.89,1.01,-2.06,Boot,37.65,-35.25,84.75,0,r
2024 ASI-047,40500,162,-0.00,99175.00,14.43,11.21,0,0,0,0,0,-19.53,20.02,1083.50,0.72,0.19,2.37,Boot,36.00,-34.35,85.65,0,r
2024 ASI-047,40750,163,-0.11,99176.30,14.44,11.21,0,0,0,0,0,-16.60,30.76,1071.78,0.09,-1.80,2.65,Boot,36.60,-32.40,85.65,0,r
2024 ASI-047,41000,164,-0.12,99176.38,14.44,11.21,0,0,0,0,0,-16.11,25.39,1067.38,-1.27,1.94,-2.11,Boot,36.60,-33.15,84.60,0,r
2024 ASI-047,41250,165,-0.10,99176.08,14.43,11.18,0,0,0,0,0,-26.86,23.93,1078.61,-0.64,1.32,-2.35,Boot,35.55,-32.40,84.90,0,r
2024 ASI-047,41500,166,-0.01,99175.05,14.45,11.20,0,0,0,0,0,-17.09,21.48,1068.85,3.76,2.24,2.76,Boot,36.60,-32.40,85.35,0,r
2024 ASI-047,41750,167,-0.06,99175.63,14.45,11.21,0,0,0,0,0,-16.60,15.14,1078.61,-2.08,3.56,-2.21,Boot,37.80,-32.40,83.55,0,r
2024 ASI-047,42000,168,-0.04,99175.45,14.45,11.21,0,0,0,0,0,-4.88,30.27,1082.03,2.58,-1.60,1.65,Boot,36.45,-33.00,84.45,0,r
2024 ASI-047,42250,169,-0.05,99175.50,14.46,11.20,0,0,0,0,0,-1.46,29.79,1067.38,3.24,1.85,2.47,Boot,36.60,-32.70,84.15,0,r
2024 ASI-047,42500,170,-0.17,99176.98,14.45,11.18,0,0,0,0,0,-4.88,21.97,1072.27,-2.98,1.25,-0.87,Boot,36.45,-31.50,84.45,0,r
2024 ASI-047,42750,171,-0.03,99175.34,14.45,11.21,0,0,0,0,0,-12.21,23.44,1077.15,2.21,-1.32,3.50,Boot,37.20,-32.25,85.05,0,r
2024 ASI-047,43000,172,0.03,99174.62,14.45,11.21,0,0,0,0,0,-1.46,26.37,1077.15,3.56,1.10,4.85,Boot,36.45,-33.30,85.50,0,r
2024 ASI-047,43250,173,0.01,99174.83,14.45,11.17,0,0,0,0,0,-18.07,24.41,1070.31,0.06,2.76,-2.67,Boot,36.15,-33.30,83.70,0,r
2024 ASI-047,43500,174,0.01,99174.88,14.45,11.21,0,0,0,0,0,-8.79,19.53,1070.80,2.53,-3.12,1.82,Boot,35.70,-33.75,85.50,0,r
2024 ASI-047,43750,175,-0.05,99175.50,14.45,11.21,0,0,0,0,0,-18.55,36.13,1084.96,2.05,1.65,-0.85,Boot,36.15,-33.30,84.75,0,r
2024 ASI-047,44000,176,-0.16,99176.89,14.45,11.21,0,0,0,0,0,-14.65,20.02,1078.13,-0.51,2.58,-1.60,Boot,36.60,-33.60,84.15,0,r
2024 ASI-047,44250,177,-0.02,99175.20,14.45,11.21,0,0,0,0,0,-5.86,21.00,1061.52,-1.89,1.96,-0.76,Boot,35.55,-32.70,83.85,0,r
2024 ASI-047,44500,178,-0.11,99176.27,14.45,11.21,0,0,0,0,0,-20.02,21.00,1082.03,3.69,-1.47,2.31,Boot,36.15,-34.50,85.05,0,r
2024 ASI-047,44750,179,-0.14,99176.66,14.45,11.20,0,0,0,0,0,-10.25,23.93,1070.31,-0.88,-0.37,-1.21,Boot,36.00,-33.15,85.35,0,r
2024 ASI-047,45000,180,-0.01,99175.08,14.44,11.21,0,0,0,0,0,0.98,43.95,1077.15,-5.27,3.92,-2.26,Boot,36.15,-33.75,83.70,0,r
2024 ASI-047,45250,181,-0.15,99176.67,14.45,11.20,0,0,0,0,0,-0.98,21.97,1093.26,-0.76,-2.23,0.56,Boot,36.60,-32.70,84.60,0,r
2024 ASI-047,45500,182,-0.10,99176.11,14.44,11.21,0,0,0,0,0,-10.74,21.97,1072.27,-0.37,1.40,1.56,Boot,36.15,-33.00,84.45,0,r
2024 ASI-047,45750,183,-0.10,99176.16,14.45,11.20,0,0,0,0,0,-13.18,28.32,1076.17,-0.97,2.94,-0.54,Boot,36.45,-33.75,85.05,0,r
2024 ASI-047,46000,184,0.07,99174.19,14.44,11.20,0,0,0,0,0,-20.51,21.00,1088.38,-0.33,-0.47,2.80,Boot,36.00,-31.95,84.90,0,r
2024 ASI-047,46250,185,-0.11,99176.23,14.44,11.19,0,0,0,0,0,-9.28,42.48,1080.57,0.72,3.95,-1.61,Boot,37.05,-32.40,84.15,0,r
2024 ASI-047,46500,186,-0.03,99175.31,14.45,11.20,0,0,0,0,0,3.42,21.00,1064.94,-3.10,2.84,-0.62,Boot,36.45,-33.00,84.00,0,r
2024 ASI-047,46750,187,-0.13,99176.45,14.46,11.21,0,0,0,0,0,-7.32,17.58,1077.64,0.62,-1.40,3.66,Boot,35.55,-33.60,84.15,0,r
2024 ASI-047,47000,188,-0.02,99175.22,14.44,11.19,0,0,0,0,0,-18.07,30.76,1079.59,-2.48,2.66,-1.24,Boot,37.65,-33.00,85.50,0,r
2024 ASI-047,47250,189,-0.18,99177.09,14.44,11.19,0,0,0,0,0,-22.46,24.41,1067.87,-4.11,0.87,-3.37,Boot,37.80,-31.65,84.15,0,r
2024 ASI-047,47500,190,-0.17,99176.97,14.45,11.20,0,0,0,0,0,-9.28,25.88,1076.66,0.63,-1.26,4.48,Boot,36.30,-32.70,84.15,0,r
2024 ASI-047,47750,191,-0.02,99175.17,14.45,11.21,0,0,0,0,0,-7.32,36.62,1070.80,-0.45,-1.45,-0.37,Boot,36.45,-32.25,85.80,0,r
2024 ASI-047,48000,192,-0.08,99175.95,14.45,11.21,0,0,0,0,0,-4.39,27.83,1075.68,-3.02,-1.18,-3.41,Boot,35.55,-33.90,84.90,0,r
2024 ASI-047,48250,193,-0.03,99175.31,14.44,11.19,0,0,0,0,0,-18.07,26.86,1087.89,0.69,2.60,3.82,Boot,35.70,-33.30,84.75,0,r
2024 ASI-047,48500,194,-0.00,99175.00,14.45,11.19,0,0,0,0,0,-4.88,40.53,1082.03,-1.04,-3.34,-1.76,Boot,37.35,-32.70,84.15,0,r
2024 ASI-047,48750,195,0.12,99173.53,14.44,11.21,0,0,0,0,0,1.46,17.58,1073.24,-4.22,0.18,-0.40,Boot,36.45,-32.25,84.75,0,r
2024 ASI-047,49000,196,-0.13,99176.45,14.45,11.21,0,0,0,0,0,-12.70,26.86,1086.43,4.27,1.98,3.30,Boot,36.45,-31.50,84.45,0,r
2024 ASI-047,49250,197,-0.08,99175.84,14.44,11.21,0,0,0,0,0,-21.97,22.95,1069.34,-1.22,-1.85,-0.63,Boot,36.90,-33.00,84.45,0,r
2024 ASI-047,49500,198,-0.12,99176.41,14.44,11.21,0,0,0,0,0,-19.53,22.95,1074.22,-1.18,1.71,2.90,Boot,37.65,-31.80,83.70,0,r
2024 ASI-047,49750,199,-0.06,99175.61,14.45,11.20,0,0,0,0,0,-2.44,20.02,1073.24,0.45,-3.89,2.31,Boot,36.60,-33.60,83.85,0,r
2024 ASI-047,50000,200,-0.02,99175.23,14.45,11.21,0,0,0,0,0,4.39,19.04,1075.20,-0.91,2.13,1.79,Boot,35.40,-32.55,85.05,0,r
2024 ASI-047,50250,201,-0.08,99175.86,14.44,11.20,0,0,0,0,0,-29.79,33.69,1067.38,-0.15,0.44,-2.09,Boot,37.35,-33.60,83.85,0,r
2024 ASI-047,50500,202,-0.11,99176.27,14.44,11.20,0,0,0,0,0,-6.84,23.93,1086.91,3.72,-1.97,3.59,Boot,35.10,-32.25,84.75,0,r
2024 ASI-047,50750,203,-0.11,99176.22,14.43,11.19,0,0,0,0,0,-9.77,18.55,1075.20,-1.77,0.27,1.89,Boot,35.10,-32.25,84.75,0,r
2024 ASI-047,51000,204,-0.08,99175.88,14.44,11.21,0,0,0,0,0,-23.93,23.93,1074.71,-1.36,3.30,-2.41,Boot,36.00,-34.35,85.35,0,r
2024 ASI-047,51250,205,-0.09,99176.00,14.43,11.19,0,0,0,0,0,-9.28,27.83,1075.68,0.16,-1.48,1.26,Boot,36.15,-33.75,84.00,0,r
2024 ASI-047,51500,206,-0.16,99176.78,14.44,11.19,0,0,0,0,0,-14.16,32.71,1072.27,2.92,-0.31,-0.47,Boot,35.40,-32.25,85.80,0,r
2024 ASI-047,51750,207,-0.04,99175.42,14.44,11.21,0,0,0,0,0,-6.35,30.27,1079.59,-1.00,1.05,0.66,Boot,36.00,-32.70,84.90,0,r
2024 ASI-047,52000,208,-0.12,99176.42,14.43,11.19,0,0,0,0,0,-4.39,20.51,1076.66,-0.31,-0.17,-2.76,Boot,35.25,-32.70,84.60,0,r
2024 ASI-047,52250,209,0.01,99174.86,14.44,11.21,0,0,0,0,0,-14.65,29.30,1072.75,0.41,-3.26,4.34,Boot,36.15,-31.80,84.00,0,r
2024 ASI-047,52500,210,-0.04,99175.47,14.45,11.17,0,0,0,0,0,-16.11,24.41,1073.24,-2.04,3.91,-0.14,Boot,36.45,-33.00,84.00,0,r
2024 ASI-047,52750,211,-0.05,99175.52,14.44,11.21,0,0,0,0,0,-6.84,23.44,1068.85,-0.18,-0.03,0.14,Boot,36.00,-33.60,83.85,0,r
2024 ASI-047,53000,212,-0.16,99176.88,14.44,11.21,0,0,0,0,0,-12.21,19.53,1067.38,3.17,-0.14,5.09,Boot,36.60,-32.70,83.55,0,r
2024 ASI-047,53250,213,-0.01,99175.09,14.45,11.20,0,0,0,0,0,-5.86,31.74,1078.13,-2.14,1.61,1.71,Boot,37.35,-32.40,84.90,0,r
2024 ASI-047,53500,214,-0.07,99175.72,14.45,11.19,0,0,0,0,0,-0.49,25.88,1074.22,-2.26,3.47,0.24,Boot,35.10,-32.25,83.25,0,r
2024 ASI-047,53750,215,-0.12,99176.42,14.44,11.19,0,0,0,0,0,3.91,43.46,1083.98,0.22,0.58,0.95,Boot,36.45,-33.00,84.45,0,r
